time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-13T00:30:55.620Z,17.5391,-83.3448,10,4.4,mb,,113,5.236,0.81,us,us2000cpul,2018-04-03T01:40:28.040Z,"63km ENE of Great Swan Island, Honduras",earthquake,8,1.9,0.204,7,reviewed,us,us
2018-01-12T11:22:36.140Z,17.3742,-83.3098,10,4.1,mb,,52,2.792,1.43,us,us2000cprp,2018-04-03T01:40:28.040Z,"66km E of Great Swan Island, Honduras",earthquake,7.3,2,0.131,16,reviewed,us,us
2018-01-10T07:10:52.840Z,17.4718,-83.696,10,4.4,mb,,58,4.835,0.57,us,us1000c32m,2018-04-03T01:40:24.040Z,"25km ENE of Great Swan Island, Honduras",earthquake,8.1,1.9,0.055,95,reviewed,us,us
2018-01-10T05:13:51.630Z,17.3178,-84.1296,10,4.3,mb,,63,4.435,0.72,us,us1000c31l,2018-04-03T01:40:24.040Z,"23km WSW of Great Swan Island, Honduras",earthquake,7.9,2,0.107,25,reviewed,us,us
2018-01-10T04:57:23.740Z,17.496,-83.2804,10,4.5,mb,,42,5.144,0.97,us,us1000c31j,2018-04-03T01:40:24.040Z,"69km E of Great Swan Island, Honduras",earthquake,7.7,1.9,0.053,105,reviewed,us,us
2018-01-10T04:51:34.420Z,17.4402,-83.1983,10,4.6,mb,,37,5.167,0.92,us,us1000c31h,2018-04-03T01:40:24.040Z,"78km E of Great Swan Island, Honduras",earthquake,6.8,1.9,0.05,121,reviewed,us,us
2018-01-10T04:12:02.150Z,17.4522,-83.6096,10,4.5,mb,,66,4.882,0.52,us,us1000c313,2018-04-03T01:40:24.040Z,"34km E of Great Swan Island, Honduras",earthquake,5.3,1.9,0.052,107,reviewed,us,us
2018-01-10T04:00:24.060Z,17.4204,-83.5717,10,4.3,mb,,102,5.257,0.91,us,us1000c30z,2018-04-03T01:40:24.040Z,"38km E of Great Swan Island, Honduras",earthquake,9.2,2,0.087,37,reviewed,us,us
2018-01-10T03:40:19.380Z,16.7861,-85.1194,10,4.3,mb,,50,3.416,0.9,us,us1000c30s,2018-04-03T01:40:24.040Z,"86km ENE of Savannah Bight, Honduras",earthquake,4.5,2,0.111,23,reviewed,us,us
2018-01-10T02:51:33.290Z,17.4825,-83.52,19,7.5,mww,,12,4.581,0.82,us,us1000c2zy,2018-12-28T22:52:24.264Z,"44km E of Great Swan Island, Honduras",earthquake,5.8,1.7,0.035,79,reviewed,us,us
2018-01-07T23:45:23.750Z,18.778,-64.9717,35,4.2,mb,,199,1.153,0.41,us,us1000c1vi,2018-03-23T23:16:54.040Z,"48km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.3,2,0.08,44,reviewed,us,us
2018-01-03T04:00:03.090Z,17.9995,-63.8385,118,4.16,md,17,165,0.7062,0.4,pr,pr2018003000,2018-03-23T23:16:49.040Z,"73km NW of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake,3.27,2.23,0.28,16,reviewed,pr,pr
2017-12-30T03:14:19.080Z,17.2683,-62.0668,110.52,4.2,mb,,151,0.964,0.3,us,us1000bxzi,2018-03-17T01:54:39.040Z,"28km NW of Saint John's, Antigua and Barbuda",earthquake,6.4,8.9,0.176,9,reviewed,us,us
2017-12-24T15:12:52.890Z,18.1068,-62.8036,73.11,4.8,mww,,51,0.263,0.79,us,us1000bvnl,2018-03-17T01:54:33.040Z,"23km NNE of Gustavia, Saint Barthélemy",earthquake,7.2,5,0.086,13,reviewed,us,us
2017-12-09T07:33:33.560Z,17.366,-62.7459,164.21,4,mb,,147,0.537,0.76,us,us2000c2bq,2018-02-28T02:32:34.040Z,"2km NW of Cayon, Saint Kitts and Nevis",earthquake,9.2,6.6,0.164,10,reviewed,us,us
2017-12-06T16:57:16.830Z,16.4435,-62.4287,168.11,4.1,mb,,109,0.831,0.64,us,us1000bmsn,2018-02-28T02:32:29.040Z,"37km SW of Plymouth, Montserrat",earthquake,7.9,7,0.109,23,reviewed,us,us
2017-12-03T14:58:04.860Z,18.8838,-81.1619,10,4,mb,,78,3.502,1.32,us,us2000c238,2018-02-28T02:32:24.040Z,"45km SSE of Bodden Town, Cayman Islands",earthquake,6.5,1.8,0.105,24,reviewed,us,us
2017-11-28T00:12:43.420Z,18.3946,-61.9281,24.52,4.8,mwr,,60,1.142,0.59,us,us2000bv7g,2018-02-20T09:06:05.040Z,"85km N of Codrington, Barbuda",earthquake,5.8,4.2,0.058,29,reviewed,us,us
2017-11-27T04:38:15.320Z,19.354,-68.7938,154,4.13,md,7,213,1.9018,0.59,pr,pr2017331000,2018-02-20T09:06:04.040Z,"51km NE of Miches, Dominican Republic",earthquake,12.61,8.27,0.1,7,reviewed,pr,pr
2017-11-11T13:41:26.710Z,18.8263,-64.3475,27,4.2,mb,19,205,1.4906,0.29,pr,pr2017315001,2018-01-31T03:04:48.040Z,"44km NE of Road Town, British Virgin Islands",earthquake,1.8,21.52,0.42,17,reviewed,pr,pr
2017-11-10T01:34:11.820Z,19.4702,-78.0579,10,4.1,mb,,97,1.333,1.05,us,us2000bqi3,2018-01-31T03:04:45.040Z,"80km SW of Niquero, Cuba",earthquake,4.1,2,0.368,2,reviewed,us,us
2017-11-09T03:19:11.200Z,19.5453,-78.071,10,4.5,mb,,91,1.407,0.99,us,us2000bkpi,2018-01-31T03:04:44.040Z,"75km SW of Niquero, Cuba",earthquake,5.1,1.7,0.068,63,reviewed,us,us
2017-10-29T17:44:33.800Z,18.4704,-70.4806,23.08,4.9,mb,,46,0.918,0.99,us,us1000aycn,2018-06-03T10:01:48.801Z,"9km SSE of San Jose de Ocoa, Dominican Republic",earthquake,4.8,5.6,0.048,137,reviewed,us,us
2017-10-14T14:33:12.670Z,18.4568,-67.4137,10,4.3,mb,,105,0.349,1.27,us,us1000as59,2018-01-09T02:15:00.040Z,"21km NW of Rincon, Puerto Rico",earthquake,3.9,1.9,0.216,6,reviewed,us,us
2017-10-03T17:25:20.850Z,17.9505,-64.3365,136.44,4.1,mb,,148,1.732,1.05,us,us1000apny,2018-01-03T01:54:45.040Z,"44km ENE of Christiansted, U.S. Virgin Islands",earthquake,6.7,9.8,0.123,18,reviewed,us,us
2017-10-01T08:57:43.410Z,18.4764,-67.7284,82.03,4.4,mb,,93,1.543,0.47,us,us2000axfu,2018-01-03T01:54:41.040Z,"52km WNW of Rincon, Puerto Rico",earthquake,8,11.7,0.058,85,reviewed,us,us
2017-09-20T09:15:22.090Z,18.4155,-68.1485,172.14,4.1,mb,,169,0.648,0.79,us,us1000axhy,2017-12-19T01:54:08.040Z,"32km SE of Punta Cana, Dominican Republic",earthquake,7.9,9.4,0.37,2,reviewed,us,us
2017-09-19T11:57:58.310Z,17.5344,-62.114,51.77,4.5,mb,,114,2.934,0.83,us,us2000awmj,2017-12-19T01:54:05.040Z,"33km WSW of Codrington, Barbuda",earthquake,9,4.9,0.098,30,reviewed,us,us
2017-09-16T05:43:29.360Z,17.6037,-60.7333,14.79,4.4,mb,,189,1.322,0.97,us,us2000anz4,2017-12-13T02:29:46.040Z,"115km E of Codrington, Barbuda",earthquake,8.6,8.5,0.123,19,reviewed,us,us
2017-09-14T03:40:50.920Z,18.2223,-68.791,133,4.32,md,15,185,0.5028,0.56,pr,pr2017257000,2017-12-13T02:29:42.040Z,"13km SW of San Rafael del Yuma, Dominican Republic",earthquake,6.68,2.56,0.27,14,reviewed,pr,pr
2017-09-03T11:52:46.290Z,18.6003,-68.614,145,4.15,md,18,344,0.2481,0.02,pr,pr2017246003,2017-12-07T20:00:07.040Z,"5km ENE of San Rafael del Yuma, Dominican Republic",earthquake,8.34,0.7,0.31,18,reviewed,pr,pr
2017-09-02T20:14:08.070Z,18.9704,-72.0443,9.36,4.3,mb,,64,0.506,0.86,us,us2000aej6,2017-11-28T18:33:57.040Z,"9km WSW of Thomonde, Haiti",earthquake,4.4,7.6,0.079,46,reviewed,us,us
2017-08-28T14:47:58.340Z,19.3024,-69.8709,10,4.5,mb,,69,0.818,0.69,us,us2000achp,2017-11-28T18:33:51.040Z,"2km SE of El Factor, Dominican Republic",earthquake,1.9,1.9,0.09,36,reviewed,us,us
2017-08-27T14:54:45.940Z,19.299,-67.292,42,4.18,md,19,251,0.8509,0.41,pr,pr2017239007,2017-11-28T18:33:49.040Z,"86km NNW of San Antonio, Puerto Rico",earthquake,2.59,9.91,0.29,12,reviewed,pr,pr
2017-08-19T20:26:50.240Z,18.0259,-79.7762,10,4.4,mwr,,39,2.141,0.69,us,us2000a9s3,2017-11-20T05:31:27.309Z,"153km W of Negril, Jamaica",earthquake,6.8,1.9,0.098,10,reviewed,us,us
2017-08-18T20:13:00.720Z,18.9466,-66.3118,42,4.8,mb,27,207,0.6402,0.4,pr,pr2017230012,2017-11-14T01:42:14.040Z,"56km N of Brenas, Puerto Rico",earthquake,1.69,5.21,0.44,21,reviewed,pr,pr
2017-08-14T22:11:48.460Z,19.3565,-64.9815,108,4.41,md,17,279,1.0913,0.5,pr,pr2017226006,2017-11-14T01:42:08.040Z,"130km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.92,7.84,0.43,14,reviewed,pr,pr
2017-08-02T21:25:20.840Z,18.5143,-70.4576,34.42,4,mwr,,102,0.855,0.69,us,us10009j2j,2017-10-18T01:54:15.040Z,"5km SE of San Jose de Ocoa, Dominican Republic",earthquake,2.9,7,0.093,11,reviewed,us,us
2017-07-31T03:41:58.600Z,18.8781,-81.2573,10,4,mb,,75,4.164,1,us,us2000a4gd,2017-10-18T01:54:11.040Z,"44km S of Bodden Town, Cayman Islands",earthquake,8,1.9,0.093,31,reviewed,us,us
2017-07-30T03:41:29.490Z,23.1484,-81.4458,10,4.4,mb,,56,0.11,0.91,us,us2000a2m2,2017-10-18T01:54:09.040Z,"17km NE of Matanzas, Cuba",earthquake,7.3,1.9,0.052,107,reviewed,us,us
2017-07-23T00:18:02.380Z,19.2705,-64.7245,64,4.17,md,22,220,1.113,0.7,pr,pr2017204000,2017-10-14T00:19:35.040Z,"79km NNW of Road Town, British Virgin Islands",earthquake,7.08,15.49,0.22,12,reviewed,pr,pr
2017-07-22T09:41:04.140Z,20.0937,-65.044,16.82,4.7,mb,,47,2.234,0.66,us,us20009zpl,2017-10-11T01:04:02.040Z,"190km NNW of Road Town, British Virgin Islands",earthquake,6.6,4.3,0.04,185,reviewed,us,us
2017-07-18T07:09:43.040Z,17.9808,-68.1333,61,4.3,mb,21,244,0.588,0.78,pr,pr2017199001,2017-10-11T01:03:53.040Z,"71km SE of Punta Cana, Dominican Republic",earthquake,4.75,5.97,0.16,18,reviewed,pr,pr
2017-07-17T06:12:07.370Z,19.2041,-66.8296,39,4.09,md,18,255,0.7386,0.67,pr,pr2017198004,2017-10-11T01:03:50.040Z,"63km N of Hatillo, Puerto Rico",earthquake,3.25,14.64,0.34,16,reviewed,pr,pr
2017-07-17T02:19:02.710Z,19.1255,-66.7793,34,4.66,md,19,249,0.6558,0.4,pr,pr2017198001,2017-10-11T01:03:50.040Z,"67km N of Hatillo, Puerto Rico",earthquake,1.77,9.43,0.32,18,reviewed,pr,pr
2017-06-22T16:38:23.770Z,18.1431,-68.432,95,4.32,md,21,270,0.3742,0.76,pr,pr2017173005,2017-08-23T16:35:47.040Z,"31km SE of Boca de Yuma, Dominican Republic",earthquake,6.44,3.38,0.13,14,reviewed,pr,pr
2017-06-20T19:01:16.840Z,19.33,-74.1718,13.12,4.4,mwr,,31,1.065,1.44,us,us20009nru,2017-08-23T16:35:45.040Z,"75km N of Jeremie, Haiti",earthquake,4.8,4.3,0.08,15,reviewed,us,us
2017-06-14T07:15:15.210Z,18.9548,-69.6656,92.26,4.1,ml,,125,0.543,1.27,us,us20009mbm,2017-08-18T23:13:27.040Z,"9km E of Gonzalo, Dominican Republic",earthquake,2.6,11.4,0.057,40,reviewed,us,us
2017-06-12T20:26:46.580Z,19.604,-69.8752,10,4,ml,,135,0.823,1.08,us,us20009m1r,2017-08-18T23:13:24.040Z,"5km SE of Cabrera, Dominican Republic",earthquake,4.5,2,0.059,38,reviewed,us,us
2017-06-05T13:07:45.280Z,17.2351,-84.7502,5.88,4.6,mb,,46,3.986,1.03,us,us20009krt,2018-01-10T03:12:08.381Z,"89km WSW of Great Swan Island, Honduras",earthquake,7.2,2,0.033,276,reviewed,us,us
2017-05-27T08:46:38.740Z,17.0327,-61.1886,7.13,4,mb,,214,0.625,0.56,us,us10008vpl,2017-08-10T01:34:04.040Z,"62km E of Parham, Antigua and Barbuda",earthquake,3.1,9.6,0.367,2,reviewed,us,us
2017-05-05T01:06:01.990Z,19.4979,-70.3822,22.35,4,mb,,121,0.333,1.37,us,us10008pjb,2017-07-29T03:16:22.040Z,"10km N of Salsipuedes, Dominican Republic",earthquake,6,4.1,0.518,1,reviewed,us,us
2017-04-25T14:42:58.870Z,19.6432,-75.4707,23.01,4.7,mb,,29,0.441,0.6,us,us10008kpi,2017-07-21T02:32:06.040Z,"56km SE of Santiago de Cuba, Cuba",earthquake,7.1,4.8,0.053,107,reviewed,us,us
2017-04-25T09:53:32.480Z,16.7696,-60.9352,38.5,4.4,mwr,,100,0.465,0.62,us,us10008kl1,2017-07-21T02:32:05.040Z,"53km NNE of Grande Anse, Guadeloupe",earthquake,6,7.6,0.069,20,reviewed,us,us
2017-04-25T04:56:25.930Z,19.6154,-75.5212,10,4.2,mb,,99,0.495,0.97,us,us10008ktw,2017-07-21T02:32:05.040Z,"55km SE of Santiago de Cuba, Cuba",earthquake,3.5,2,0.527,1,reviewed,us,us
2017-04-20T23:24:48.050Z,18.2078,-69.3757,58.02,4.2,mb,,56,0.573,0.84,us,us10008jet,2017-07-11T01:48:39.040Z,"29km SSW of San Pedro de Macoris, Dominican Republic",earthquake,5.5,11,0.092,33,reviewed,us,us
2017-04-17T15:12:00.000Z,17.5083,-61.0309,28.52,4.1,mb,,204,0.737,0.84,us,us10008jla,2017-07-11T01:48:35.040Z,"84km E of Codrington, Barbuda",earthquake,6.6,8.3,0.262,4,reviewed,us,us
2017-04-17T08:31:05.850Z,17.4993,-61.1211,10,4.3,mb,,83,0.655,0.82,us,us10008ibk,2017-07-11T01:48:34.040Z,"75km ESE of Codrington, Barbuda",earthquake,4.7,1.8,0.078,47,reviewed,us,us
2017-04-17T06:25:10.470Z,17.4793,-61.1138,18.66,4.8,mwr,,33,0.667,0.77,us,us10008ib1,2017-07-11T01:48:34.040Z,"76km ESE of Codrington, Barbuda",earthquake,5.4,3.2,0.049,40,reviewed,us,us
2017-04-17T05:23:15.060Z,17.4498,-61.1423,16,5.6,mww,,35,0.651,0.79,us,us10008iaa,2017-07-11T01:48:34.040Z,"74km ESE of Codrington, Barbuda",earthquake,3.9,1.7,0.06,27,reviewed,us,us
2017-04-17T04:13:10.290Z,17.5084,-61.0767,27.25,4.2,mb,,101,0.694,1.04,us,us10008i9n,2017-07-11T01:48:34.040Z,"79km E of Codrington, Barbuda",earthquake,7.2,6.7,0.118,20,reviewed,us,us
2017-04-15T18:16:19.210Z,17.4671,-61.2302,31.51,4.5,mb,,101,0.566,0.73,us,us10008hxr,2017-07-05T18:10:01.040Z,"64km ESE of Codrington, Barbuda",earthquake,2.7,5,0.066,67,reviewed,us,us
2017-04-08T23:35:09.440Z,18.2877,-81.5705,10,4,mb,,53,3.835,0.62,us,us10008fy7,2017-06-23T07:26:37.040Z,"112km S of George Town, Cayman Islands",earthquake,7.8,2,0.139,14,reviewed,us,us
2017-04-03T02:45:08.800Z,18.7451,-69.3395,90.88,4.6,mwr,,30,0.615,0.93,us,us10008e09,2017-06-23T07:26:27.040Z,"8km WSW of Hato Mayor del Rey, Dominican Republic",earthquake,4.1,4.9,0.06,27,reviewed,us,us
2017-03-30T22:34:55.000Z,19.3094,-65.06,29,4,Md,18,302.4,1.01779122,0.27,pr,pr17089010,2017-06-16T23:08:04.040Z,"78km N of Culebra, Puerto Rico",earthquake,1.5,17.7,0,12,reviewed,pr,pr
2017-03-24T18:32:02.400Z,19.0387,-66.7386,36,4,Ml,16,248.4,0.59288809,0.43,pr,pr17083003,2017-06-12T19:46:56.040Z,"56km N of Carrizales, Puerto Rico",earthquake,2,9,0,13,reviewed,pr,pr
2017-03-16T00:54:58.170Z,20.0785,-70.4459,17.21,4.4,mb,,62,0.7,0.97,us,us20008sed,2017-06-07T00:33:40.040Z,"35km NNE of Sosua, Dominican Republic",earthquake,4.2,4.8,0.068,63,reviewed,us,us
2017-03-14T00:18:35.120Z,17.5171,-62.7946,106.9,4.3,mb,,87,0.179,0.75,us,us100088s5,2017-06-07T00:33:38.040Z,"11km N of Dieppe Bay Town, Saint Kitts and Nevis",earthquake,5.5,4.6,0.063,71,reviewed,us,us
2017-03-10T06:01:17.050Z,17.5251,-62.8046,107.08,4.5,mb,,103,0.171,0.64,us,us1000882u,2017-05-31T01:59:00.040Z,"12km N of Dieppe Bay Town, Saint Kitts and Nevis",earthquake,5.5,5.1,0.074,54,reviewed,us,us
2017-02-27T01:04:51.410Z,18.9967,-70.0194,73.42,4.5,mb,,27,0.539,0.93,us,us20008mkq,2017-05-24T02:48:09.040Z,"4km WSW of Cevicos, Dominican Republic",earthquake,5.3,6.5,0.039,197,reviewed,us,us
2017-02-16T12:51:55.140Z,18.7629,-69.4026,101.91,4.6,mb,,48,0.571,0.79,us,us20008k7r,2017-05-13T01:03:22.040Z,"7km ESE of El Puerto, Dominican Republic",earthquake,6.7,7.2,0.066,68,reviewed,us,us
2017-01-31T03:47:48.390Z,19.2644,-73.739,10,4.4,mb,,101,1.451,0.87,us,us10007wd2,2017-04-27T01:38:39.040Z,"64km SW of Bombardopolis, Haiti",earthquake,4.8,1.5,0.104,27,reviewed,us,us
2017-01-26T09:41:10.100Z,17.8332,-68.7953,48,4.1,Md,16,302.4,0.7815343,0.94,pr,pr17026004,2017-04-19T18:31:00.040Z,"40km S of Boca de Yuma, Dominican Republic",earthquake,9.6,23.8,0,13,reviewed,pr,pr
2017-01-18T22:31:25.660Z,19.3749,-61.7429,27.39,4.3,mb,,186,1.697,0.72,us,us10007u0p,2017-04-12T02:29:01.040Z,"186km NE of Stoney Ground, Anguilla",earthquake,7.5,7.3,0.177,9,reviewed,us,us
2017-01-17T09:08:02.030Z,19.8529,-76.594,11,5.8,mww,,16,1.397,0.85,us,us10007tmh,2017-04-12T02:28:59.040Z,"44km S of Guisa, Cuba",earthquake,6.2,1.7,,,reviewed,us,us
2017-01-15T23:28:04.100Z,19.3483,-65.054,30,4.2,Mb,20,295.2,1.05641877,0.38,pr,pr17015005,2017-04-12T02:28:57.040Z,"98km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.8,27.8,0,14,reviewed,pr,pr
2016-12-24T02:18:44.350Z,19.0186,-69.2416,10,4.2,mb,,135,0.845,0.71,us,us10007mf9,2017-03-23T22:52:00.040Z,"15km ENE of El Valle, Dominican Republic",earthquake,2.3,2,0.199,7,reviewed,us,us
2016-12-21T18:00:54.080Z,17.8973,-76.5084,10,4.3,ml,,80,1.029,0.79,us,us10007lu0,2017-03-16T02:31:32.040Z,"6km ENE of Yallahs, Jamaica",earthquake,3.9,2,0.256,2,reviewed,us,us
2016-12-09T06:00:29.500Z,18.381,-68.8949,118,4,Md,20,331.2,0.50485319,0.46,pr,pr16344004,2017-03-09T02:14:23.040Z,"9km ESE of La Romana, Dominican Republic",earthquake,4.7,1.9,0,19,reviewed,pr,pr
2016-12-05T14:29:54.300Z,17.919,-65.8795,4,4.6,Ml,18,205.2,0.22098556,0.46,pr,pr16340016,2017-03-03T07:06:03.040Z,"9km S of Emajagua, Puerto Rico",earthquake,1,0.8,0,15,reviewed,pr,pr
2016-12-05T00:44:04.050Z,18.595,-69.0608,135.97,4.5,mb,,39,0.649,0.96,us,us10007ev5,2017-03-03T07:06:02.040Z,"8km W of Guaymate, Dominican Republic",earthquake,6.1,5.6,0.036,227,reviewed,us,us
2016-11-18T00:21:02.200Z,19.6709,-64.36,39,4.3,Md,19,302.4,1.38789711,0.37,pr,pr16323000,2017-02-15T23:21:25.040Z,"141km N of Road Town, British Virgin Islands",earthquake,3.3,22.7,0,10,reviewed,pr,pr
2016-11-13T02:09:43.400Z,19.281,-68.9199,14.3,4.8,Ml,48,216,0.26500301,1.46,pr,pr16318001,2017-02-09T03:02:20.040Z,"35km NNE of Miches, Dominican Republic",earthquake,10,10,0,19,reviewed,pr,pr
2016-11-12T06:00:47.370Z,18.3526,-74.2043,11.71,4.4,mb,,52,1.525,0.78,us,us1000772w,2017-02-09T03:02:19.040Z,"5km NNE of Les Anglais, Haiti",earthquake,3.6,6.8,0.143,14,reviewed,us,us
2016-11-11T14:31:18.800Z,17.9216,-65.609,5,4,Ml,17,169.2,0.31620698,0.56,pr,pr16316004,2017-02-09T03:02:18.040Z,"24km SW of Esperanza, Puerto Rico",earthquake,1.3,1.9,0,13,reviewed,pr,pr
2016-11-06T18:27:13.800Z,16.8215,-60.8726,29.78,4.8,mb,,94,0.538,1.12,us,us100075vn,2017-02-03T20:19:59.622Z,"61km NNE of Grande Anse, Guadeloupe",earthquake,6.5,5.1,0.056,97,reviewed,us,us
2016-11-01T11:02:41.070Z,18.8128,-69.8579,108.46,4.3,mwr,,40,0.352,1.15,us,us100073fp,2017-01-24T02:02:13.040Z,"7km W of Monte Plata, Dominican Republic",earthquake,6.5,6.1,0.078,16,reviewed,us,us
2016-10-26T17:50:38.170Z,17.739,-61.2208,10,4.7,mb,,111,0.542,0.74,us,us1000725g,2017-01-20T00:31:07.040Z,"64km E of Codrington, Barbuda",earthquake,6.1,1.9,0.066,69,reviewed,us,us
2016-10-25T08:53:09.310Z,17.1909,-84.6998,14.92,4.4,mb,,56,3.981,1.32,us,us20007gkf,2017-01-20T00:31:05.040Z,"85km WSW of Great Swan Island, Honduras",earthquake,7.9,6.4,0.092,34,reviewed,us,us
2016-10-23T09:45:50.310Z,19.6776,-66.2967,48.42,4.4,mb,,111,1.214,1.41,us,us100072mt,2017-01-20T00:31:03.040Z,"134km N of Brenas, Puerto Rico",earthquake,7.4,14,0.149,13,reviewed,us,us
2016-10-22T21:43:01.190Z,17.4893,-83.3013,10,4.2,mb,,40,3.743,1.17,us,us20007g5b,2017-01-20T00:31:02.040Z,"67km E of Great Swan Island, Honduras",earthquake,2,2,0.146,13,reviewed,us,us
2016-10-14T17:25:24.280Z,16.7155,-60.7292,25.32,4.4,mwr,,223,0.506,0.77,us,us20007e6i,2017-01-15T01:13:53.040Z,"58km NE of Grande Anse, Guadeloupe",earthquake,6.1,7.4,0.05,39,reviewed,us,us
2016-10-14T03:50:30.700Z,19.5425,-62.7918,32.77,4.4,mb,,188,1.508,0.61,us,us20007e01,2017-01-15T01:13:56.040Z,"148km N of Stoney Ground, Anguilla",earthquake,7.9,10,0.202,7,reviewed,us,us
2016-10-06T00:52:55.330Z,19.3559,-69.2966,10,4.2,mb,,124,0.57,0.94,us,us20007c8t,2017-01-03T21:10:46.040Z,"17km NNE of Santa Barbara de Samana, Dominican Republic",earthquake,2.6,1.9,0.214,6,reviewed,us,us
2016-09-30T23:06:49.180Z,19.8858,-74.3833,10,5,mb,,29,0.685,0.82,us,us10006u8f,2017-01-03T21:10:39.040Z,"52km SSE of Baracoa, Cuba",earthquake,5.7,1.8,0.023,616,reviewed,us,us
2016-09-23T01:48:34.330Z,17.7954,-62.5035,84.69,4,mb,,124,0.6,0.35,us,us10006rtr,2016-12-14T03:17:43.040Z,"38km ESE of Gustavia, Saint Barthélemy",earthquake,6.6,8.3,0.231,5,reviewed,us,us
2016-09-05T01:09:28.300Z,19.0729,-65.3929,39,4,Ml,51,154.8,0.76356799,1.24,pr,pr16249000,2016-12-03T02:54:42.040Z,"91km N of Culebra, Puerto Rico",earthquake,10,10,0,19,reviewed,pr,pr
2016-09-04T19:24:18.100Z,19.096,-65.3261,10,4.3,Ml,27,219.6,0.78512756,0.44,pr,pr16248034,2016-12-03T02:54:41.040Z,"83km N of Culebra, Puerto Rico",earthquake,1.8,3,0,24,reviewed,pr,pr
2016-09-02T22:50:29.700Z,17.902,-65.6384,11,4.3,Ml,26,169.2,0.20930746,0.34,pr,pr16246006,2016-12-03T02:54:36.040Z,"27km SE of El Negro, Puerto Rico",earthquake,0.6,0.9,0,23,reviewed,pr,pr
2016-08-27T19:01:47.200Z,18.5041,-68.2595,167,4.1,Mb,24,154.8,0.11498436,1.09,pr,pr16240022,2016-11-29T01:28:42.040Z,"17km ESE of Punta Cana, Dominican Republic",earthquake,7.9,3.7,0,21,reviewed,pr,pr
2016-08-27T09:30:00.300Z,19.1912,-64.4466,73,4.3,Md,22,295.2,0.78602587,0.28,pr,pr16240006,2016-11-29T01:28:42.040Z,"87km NNE of Road Town, British Virgin Islands",earthquake,2.4,4.3,0,5,reviewed,pr,pr
2016-08-26T22:08:35.100Z,19.1532,-69.6258,84.27,4.5,mb,,45,0.739,0.63,us,us20006uea,2016-11-29T01:28:41.040Z,"8km S of Sanchez, Dominican Republic",earthquake,5.4,7,0.035,235,reviewed,us,us
2016-08-23T15:49:44.700Z,18.1033,-68.8768,139,4,Md,18,190.8,0.62253249,0.77,pr,pr16236007,2016-11-19T04:58:36.040Z,"37km SSE of La Romana, Dominican Republic",earthquake,10.1,4.9,0,17,reviewed,pr,pr
2016-08-08T10:15:55.950Z,17.4278,-61.885,61.03,4.5,mb,,121,0.257,0.44,us,us10006c15,2016-10-26T03:10:22.040Z,"23km SSW of Codrington, Barbuda",earthquake,8.9,10.1,0.135,16,reviewed,us,us
2016-07-26T16:46:21.280Z,18.4274,-71.4252,17.21,4.6,mb,,46,0.293,0.68,us,us20006hv1,2016-09-24T22:47:20.040Z,"6km S of Neiba, Dominican Republic",earthquake,4.1,4.3,0.132,17,reviewed,us,us
2016-07-25T16:52:08.560Z,18.5582,-63.356,40.43,4.4,mb,,65,0.571,0.62,us,us20006hgx,2016-09-24T22:47:19.040Z,"49km NW of The Valley, Anguilla",earthquake,4.8,7.7,0.066,66,reviewed,us,us
2016-06-29T23:37:48.400Z,19.0879,-64.8795,11,4,Ml,21,262.8,0.71236402,0.28,pr,pr16181006,2016-08-31T03:08:23.040Z,"79km NNW of Road Town, British Virgin Islands",earthquake,2.7,3.7,0,0,reviewed,pr,pr
2016-06-12T08:56:56.170Z,16.8331,-60.9406,28.11,4.4,mb,,79,0.525,0.83,us,us200063xl,2016-08-25T01:22:52.040Z,"60km NNE of Grande Anse, Guadeloupe",earthquake,5,4.3,0.105,26,reviewed,us,us
2016-06-07T18:13:36.360Z,18.8989,-69.2477,83.7,4.4,mb,,42,0.167,1.19,us,us200062kw,2016-08-18T00:36:34.040Z,"15km N of Hato Mayor del Rey, Dominican Republic",earthquake,5.5,7.9,0.103,27,reviewed,us,us
2016-06-05T00:33:07.370Z,19.6561,-69.9478,15.4,4.1,mb,,30,1.187,1.03,us,us2000623n,2016-08-18T00:36:31.040Z,"4km WNW of Cabrera, Dominican Republic",earthquake,4.8,4.9,0.105,25,reviewed,us,us
2016-05-25T06:16:40.320Z,18.9404,-70.2718,77.82,4.1,mb,,38,0.545,0.9,us,us20005xr4,2016-08-03T22:33:44.040Z,"11km NNE of Piedra Blanca, Dominican Republic",earthquake,6.2,6.5,0.107,24,reviewed,us,us
2016-05-19T13:12:11.150Z,18.4808,-70.0986,69.25,4.5,mb,,83,0.173,1.12,us,us10005ifk,2016-07-22T19:39:13.040Z,"7km N of San Cristobal, Dominican Republic",earthquake,2.4,7.3,0.222,6,reviewed,us,us
2016-05-08T13:48:04.660Z,17.646,-61.6793,33.59,4.9,mb,,61,0.103,0.67,us,us10005fv2,2016-07-20T18:10:48.040Z,"14km E of Codrington, Barbuda",earthquake,6.3,4.2,0.027,437,reviewed,us,us
